"","id","added_by","date","library","model_name","task_id","dataset_id","mse","rmse","mae","r2"
"159","1185d44e047694e38709329e3e0e8d5a","MatiFilozof","23-03-2019","mlr","regr.gausspr","regression_class","openml_lowbwt",211670.6775,460.0768,369.0247,0.5864
"160","25ca735fc9b3ed7824676ffc43daae41","MatiFilozof","23-03-2019","mlr","regr.plsr","regression_class","openml_lowbwt",4.51814552056585e+33,67217151981959600,23528589204730500,-1.02071467199123e+28
"161","666552e1529d2b49480b8ffee722530c","MatiFilozof","23-03-2019","mlr","regr.gausspr","regression_class","openml_lowbwt",211058.229,459.4107,368.7343,0.587
"162","83c562bbd2deabf7f2505bb76989b5cb","MatiFilozof","23-03-2019","mlr","regr.plsr","regression_class","openml_lowbwt",217011.0778,465.8445,372.9369,0.5764
"163","bfeec5b02f1f753bde3c4edc99b7b35f","MatiFilozof","23-03-2019","mlr","regr.svm","regression_class","openml_lowbwt",219633.4831,468.6507,361.0729,0.5775
"164","c9d1820bb7cd570f31778f213836a357","MatiFilozof","23-03-2019","mlr","regr.svm","regression_class","openml_lowbwt",221870.1784,471.031,367.3892,0.5746
"165","ebe33c08aa593992774f9a0d37c38953","MatiFilozof","23-03-2019","mlr","regr.gausspr","regression_class","openml_lowbwt",236323.0822,486.1307,372.8301,0.5469
"166","6152b351b8bbbc33d3736e0a819722d7","k-sap","13-03-2019","mlr","regr.evtree","regression_TIME","openml_lupus",3666.1575,60.5488,51.7677,0.2125
"167","e3eeb3e89c23740693fb73e72d1d9bf7","michalSt98","09-03-2019","caret","lm","regression_TIME","openml_lupus",3683.311,60.6903,51.7563,0.3249
"168","eddc80da42940ee05ed92bea2fa85b15","k-sap","13-03-2019","caret","ranger","regression_TIME","openml_lupus",3970.686,63.0134,51.9895,0.1594
"169","0c0cb37e283157454ee4c7a4b62d987e","DominikRafacz","23-03-2019","mlr","regr.gausspr","regression_grade_point_average","openml_mbagrade",0.0927,0.3045,0.2317,-0.1759
"170","500d415ae37ed9fd40c8854e1398a755","DominikRafacz","23-03-2019","mlr","regr.gausspr","regression_grade_point_average","openml_mbagrade",0.0928,0.3046,0.2316,-0.1762
"171","5f7f3df0da5b4e9a83bab6a74cbae8dc","DominikRafacz","23-03-2019","mlr","regr.plsr","regression_grade_point_average","openml_mbagrade",0.0928,0.3047,0.2311,-0.1798
"172","621e7b2da46bd2ec963dd88434fd8fa9","DominikRafacz","23-03-2019","mlr","regr.gausspr","regression_grade_point_average","openml_mbagrade",0.1205,0.3471,0.2684,-0.4641
"173","650f46e36318b303662dfc0a52356bd9","DominikRafacz","23-03-2019","mlr","regr.svm","regression_grade_point_average","openml_mbagrade",0.1025,0.3201,0.2445,-0.2697
"174","787b3a1390bbe836b8987b9a6d7ad8a4","DominikRafacz","23-03-2019","mlr","regr.svm","regression_grade_point_average","openml_mbagrade",0.1446,0.3802,0.2965,-0.7738
"175","c1b565f1a66c161ce6c7cca5516c7ea4","DominikRafacz","23-03-2019","mlr","regr.plsr","regression_grade_point_average","openml_mbagrade",0.0928,0.3047,0.2311,-0.1798
"176","c4be1c66c37c9b65e07e34170793dff7","DominikRafacz","23-03-2019","mlr","regr.svm","regression_grade_point_average","openml_mbagrade",0.0894,0.299,0.2374,-0.1097
"177","c6049afb70bcd40623dfcf3de0b8486d","DominikRafacz","23-03-2019","mlr","regr.plsr","regression_grade_point_average","openml_mbagrade",0.0928,0.3047,0.2311,-0.1798
"178","ba211d38c26b6f39ec34b90e6aad5a9f","MatiFilozof","23-03-2019","mlr","regr.rsm","regression_class","openml_mnist_rotation",7.0341,2.6522,2.2627,0.1573
"179","6b3f22701857ac974da249d940c06d4e","DominikRafacz","03-03-2019","mlr","regr.nnet","regression_V3","openml_ozone-level-8hr",1.3595,1.166,0.869,-0.0024
"180","0b4ce0d52ee653523edd3e20ad7a464b","WojtekBogucki","05-03-2019","mlr","regr.rpart","regression_Grades","openml_PopularKids",0.0416,0.204,0.055,0.9633
"181","062052528ecb89bdcbea17fb5d57cc56","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_col_3","openml_rabe_166",8.595,2.9317,2.4889,0.9863
"182","1c605492d2ef9ec0fe6dfc809b6ac8c5","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_col_3","openml_rabe_166",8.595,2.9317,2.4889,0.9863
"183","298a5df934d11ad8a6df8d7411313a33","MatiFilozof","24-03-2019","mlr","regr.svm","regression_col_3","openml_rabe_166",1225.0129,35.0002,29.6892,-0.7231
"184","7966fbb05a3fbfeda9ff032b8a9727b9","MatiFilozof","24-03-2019","mlr","regr.svm","regression_col_3","openml_rabe_166",260.8479,16.1508,13.3016,0.5795
"185","a2cdf66b34c280b3a0df3f0c7cccd047","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_col_3","openml_rabe_166",12.3202,3.51,2.9267,0.9783
"186","b9ff85a1a263da2241af8be3604982b6","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_col_3","openml_rabe_166",12.3202,3.51,2.9267,0.9783
"187","bafa5a7fbbb8a8068b7167a29abfc89d","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_col_3","openml_rabe_166",100.6444,10.0322,7.0069,0.8904
"188","d6abd4b2b4bd7cfcfe3dc7d4be403f1f","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_col_3","openml_rabe_166",8.595,2.9317,2.4889,0.9863
"189","f41a33c3668cae7548792c2a40d92656","MatiFilozof","24-03-2019","mlr","regr.svm","regression_col_3","openml_rabe_166",15.4147,3.9262,2.833,0.9795
"190","218c2b1b79c9dd35a575cdfed7bad2e6","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_arrivals","openml_rmftsa_ctoarrivals",3389870741.8829,58222.5965,44443.6763,0.5179
"191","242c2e3054b8d20cb8cb020690550a65","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_arrivals","openml_rmftsa_ctoarrivals",1193840241.4964,34551.9933,28544.289,0.8377
"192","276e21cd1ef4bf869d75a7ac9b5f8485","MatiFilozof","24-03-2019","mlr","regr.svm","regression_arrivals","openml_rmftsa_ctoarrivals",6767957923.4458,82267.5995,60597.9802,0.0857
"193","484dd6a26a4c2f8f85f933d2f044c7a7","MatiFilozof","24-03-2019","mlr","regr.svm","regression_arrivals","openml_rmftsa_ctoarrivals",1622265823.3077,40277.3612,30994.8834,0.7802
"194","9cbfa14091834a4219b35304908f996e","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_arrivals","openml_rmftsa_ctoarrivals",1196005446.5402,34583.3117,28254.4988,0.8375
"195","c779097b455904fcda98ba89fb00ab7e","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_arrivals","openml_rmftsa_ctoarrivals",556570291.6902,23591.742,16307.7245,0.9245
"196","f0192fe25e46545455932e8fe03cbb27","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_arrivals","openml_rmftsa_ctoarrivals",1196288044.3418,34587.3972,28251.0662,0.8375
"197","fd87a86f82f33ed7bdea94de3d375ae2","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_arrivals","openml_rmftsa_ctoarrivals",1193840241.5131,34551.9933,28544.289,0.8377
"198","ff26f7036041536b5a9031f4b2ad9177","MatiFilozof","24-03-2019","mlr","regr.svm","regression_arrivals","openml_rmftsa_ctoarrivals",738763866.2496,27180.2109,19376.3085,0.9003
"199","d40320df7e960985cc5453d5480a898a","pysiakk","12-02-2019","caret","rlm","regression_heart_rate","openml_rmftsa-sleepdata",196.9509,14.0339,10.7625,0.1509
"200","111c0c4d671d90c6a063050c04f33e60","Pastuszka","13-02-2019","mlr","regr.gbm","regression_drinks","openml_liver-disorders",0.0148,0.1216,0.0983,0.2948
"201","b448cfe97f2329169b5bc927f9a9a70f","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V10","openml_Satellite",37.2544,6.1036,4.5088,0.8556
"202","e31585eb264a67cb9e3846bb7729eaa8","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V1","openml_Satellite",17.9928,4.2418,3.2725,0.872
"203","dfbb4163d6e0b2109c46d4166135689f","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V2","openml_Satellite",35.7258,5.9771,4.309,0.8609
"204","bf78d192ad1034d62c810d3d8fe0bfc9","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V3","openml_Satellite",24.9638,4.9964,3.8731,0.8975
"205","e7faa8ba2968b948b10c563e35206095","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V4","openml_Satellite",18.9037,4.3478,3.2894,0.8966
"206","123859070bddecbd876d99a25e2ca9d9","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V5","openml_Satellite",16.072,4.009,3.1192,0.8837
"207","8612e1589a3ae69b31298a1eaad6d824","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V6","openml_Satellite",32.0713,5.6632,4.2227,0.8717
"208","ff307228a24a4acb2d42b1cf13757d43","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V7","openml_Satellite",24.8522,4.9852,3.8887,0.8976
"209","63362687ada0bb98492d4629e75747de","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V8","openml_Satellite",20.4807,4.5256,3.4096,0.8865
"210","84704a517560b06ec84967457a340512","witoldmerkel","14-03-2019","mlr","regr.rpart","regression_V9","openml_Satellite",18.9916,4.3579,3.3544,0.8613
"211","9d85b0b5d75456fed4fd4a9ed5cdeed1","michalSt98","09-03-2019","mlr","regr.lm","regression_attrib1","openml_SEA(50)",6.4009,2.53,2.0904,0.2314
"212","a70b40e04322d838c572fc281fe4aa45","michalSt98","02-03-2019","mlr","regr.gbm","regression_attrib1","openml_Sea(50)",6.1931,2.4886,2.0534,0.2564
"213","3b3b244bb8c811eee2435d534406befe","mckraqs","02-03-2019","mlr","regr.rpart","regression_V1","openml_skin-segmentation",873.8637,29.5612,17.0011,0.7745
"214","8c3c97c4b2ef4c087f94b686d3259a58","mckraqs","02-03-2019","mlr","regr.gbm","regression_V1","openml_skin-segmentation",789.1462,28.0917,13.7631,0.7964
"215","55e054cbff6cc8c168b267c0580d2f9f","witoldmerkel","13-03-2019","caret","lm","regression_V3","openml_skin-segmentation",1666.558,40.8235,23.2412,0.6835
"216","29c6b36adac643aff36892df7a52e125","granatb","6-03-2019","mlr","regr.rpart","regression_total_sleep","openml_sleep",15.0181,NA,NA,NA
"217","c0bb588d8b218f212336b02de21e13e3","granatb","13-03-2019","caret","lm","regression_total_sleep","openml_sleep",35.2285,5.9354,3.6154,0.4854
"218","e1fbc409fc87a594b761e000ebd7607c","granatb","13-03-2019","caret","bayesglm","regression_total_sleep","openml_sleep",18.1565,4.261,3.0604,0.5353
"219","f26c495402a766d4720bf7dc8234231b","WojtekBogucki","09-03-2019","mlr","regr.gbm","regression_company1","openml_stock",3.2728,1.8091,1.3379,0.9715
"220","f8ae00a6a682727f96b301693f8fd631","WojtekBogucki","10-03-2019","caret","M5","regression_company2","openml_stock",1.9859,1.4092,0.8065,0.9847
"221","0e858b80930be53db33dc76ebb3e6218","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_fat","openml_tecator",40.2643,6.3454,3.5884,0.8165
"222","25235ad831e85e9eda2c2dfef2ae38f7","MatiFilozof","24-03-2019","mlr","regr.svm","regression_fat","openml_tecator",14.2161,3.7704,2.1185,0.9304
"223","3923acf76a9b339ea34b9754419420ae","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_fat","openml_tecator",2.7107,1.6464,0.855,0.9882
"224","7468c25254ea7893ad1a061b86713862","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_fat","openml_tecator",12.2868,3.5053,2.3653,0.9459
"225","7caedbb1d41acbf35f58d6636b7606c9","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_fat","openml_tecator",0.8897,0.9432,0.6408,0.9956
"226","a249f960b7d7340551c3f5967c34f781","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_fat","openml_tecator",838641.563,915.7738,699.5263,-4725.6448
"227","b8f7db020a900c47da80033c2b271a98","MatiFilozof","24-03-2019","mlr","regr.svm","regression_fat","openml_tecator",12919.8658,113.6656,82.79,-69.9632
"228","f9beaa1aa8d40794f92991b14a0af38b","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_fat","openml_tecator",0.8897,0.9432,0.6408,0.9956
"229","fdacb5951bb702fb582b8973245ab815","MatiFilozof","24-03-2019","mlr","regr.svm","regression_fat","openml_tecator",152.8231,12.3622,8.2805,0.1915
"230","17b03d7093f50d514af7d2d351a9a702","DominikRafacz","24-03-2019","mlr","regr.plsr","regression_activity","openml_triazines",336976734716854016,580496972.1858,75683001.4895,-1.3325688884509e+19
"231","1b0fa88671657eb12404ec9a7f70e54e","DominikRafacz","24-03-2019","mlr","regr.svm","regression_activity","openml_triazines",0.0249,0.158,0.115,-0.0204
"232","1b59c32bcee8c4472a9fed2366ac6717","DominikRafacz","24-03-2019","mlr","regr.gausspr","regression_activity","openml_triazines",0.0207,0.1439,0.1081,0.085
"233","46748294cfa4ccb9f9333f218ebeed88","DominikRafacz","24-03-2019","mlr","regr.plsr","regression_activity","openml_triazines",1.69608413329838e+29,411835420198212,304156462028946,-8.28817035834138e+30
"234","806a82224e189be825f208c8888659ba","DominikRafacz","24-03-2019","mlr","regr.plsr","regression_activity","openml_triazines",0.4013,0.6334,0.4625,-14.4591
"235","8bead8617256c4133d7ef42f88e355e2","DominikRafacz","24-03-2019","mlr","regr.gausspr","regression_activity","openml_triazines",0.028,0.1674,0.1302,-0.271
"236","b46e52d85ed736f765a64c78264ad84a","DominikRafacz","24-03-2019","mlr","regr.gausspr","regression_activity","openml_triazines",0.0285,0.1687,0.1307,-0.2049
"237","de5f00b3148eabccd092549fe366171b","DominikRafacz","24-03-2019","mlr","regr.svm","regression_activity","openml_triazines",0.0212,0.1457,0.1022,0.1182
"238","e7a5580281b43d0c3e966c7840216512","DominikRafacz","24-03-2019","mlr","regr.svm","regression_activity","openml_triazines",0.0208,0.1441,0.1014,0.1331
"239","0ca72be37b5254b9a187b9c7a2dcacca","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_wind","openml_visualizing_environmental",8.2316,2.8691,2.2156,0.2788
"240","27fe33e606fa9fefcb3021d9833c0e52","MatiFilozof","24-03-2019","mlr","regr.svm","regression_wind","openml_visualizing_environmental",97.9351,9.8962,7.6199,-8.3746
"241","381ad80a21b05a85fb10a11f0f3ff93c","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_wind","openml_visualizing_environmental",8.2356,2.8698,2.218,0.2776
"242","42ba4c2ed854b9d01c5728d870e0de11","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_wind","openml_visualizing_environmental",8.2356,2.8698,2.218,0.2776
"243","44990c0005bf5370fd31fd3f72c70896","MatiFilozof","24-03-2019","mlr","regr.svm","regression_wind","openml_visualizing_environmental",9.9699,3.1575,2.3406,0.0806
"244","489950e99b972ac02ba96c69725ee83b","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_wind","openml_visualizing_environmental",9.5997,3.0983,2.4411,0.1587
"245","5d142e7ea509d1e51030c8e5ad72fe43","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_wind","openml_visualizing_environmental",8.2316,2.8691,2.2156,0.2788
"246","7ead85a2fe1cf0ded7a6857418e2dcd5","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_wind","openml_visualizing_environmental",8.2356,2.8698,2.218,0.2776
"247","e92efade1d5310ba835ac68756945f38","MatiFilozof","24-03-2019","mlr","regr.svm","regression_wind","openml_visualizing_environmental",9.2598,3.043,2.3607,0.201
"248","16614e492ecb6d8e160b1b9b9ab706e6","MatiFilozof","24-03-2019","mlr","regr.svm","regression_resolution","openml_visualizing_slope",6.9026,2.6273,1.9257,0.6938
"249","58790fdc008ef06ddece291184abd451","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_resolution","openml_visualizing_slope",3.4822,1.8661,1.2417,0.8521
"250","736889df97ead4077335d900553f00b1","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_resolution","openml_visualizing_slope",1.1931,1.0923,0.8363,0.9437
"251","76c71b39241c3c8f341b19c50a8564cf","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_resolution","openml_visualizing_slope",1.1931,1.0923,0.8363,0.9437
"252","7e8ff8a9b5532ab618ee119f6e1d450d","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_resolution","openml_visualizing_slope",1.3631,1.1675,0.9131,0.9351
"253","bcd1546b4973b19c926b623b154534f0","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_resolution","openml_visualizing_slope",1.1931,1.0923,0.8363,0.9437
"254","c2c1383c494d57a4edf871a0d6cfb513","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_resolution","openml_visualizing_slope",1.3631,1.1675,0.9131,0.9351
"255","d366c87a0877a725de40813cdb164345","MatiFilozof","24-03-2019","mlr","regr.svm","regression_resolution","openml_visualizing_slope",44.1866,6.6473,5.3699,-1.1741
"256","fd050326705ca27f4f7d53f7196a6b06","MatiFilozof","24-03-2019","mlr","regr.svm","regression_resolution","openml_visualizing_slope",1.7476,1.322,0.7464,0.9335
"257","0c67c4d8734709b4dd0665ef2bd607b1","MatiFilozof","24-03-2019","mlr","regr.svm","regression_MAL","openml_wind",1180193.3285,1086.367,703.4987,-26339.0064
"258","2d7d5e2e7ea4ed0292af848ffbf4ea59","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_MAL","openml_wind",10.8507,3.294,2.5237,0.758
"259","3452855b13eb2f14f855a8fd34d96ee6","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_MAL","openml_wind",10.8508,3.2941,2.5237,0.758
"260","7e0dabcf0fe74f51c2053ef5ba57cec5","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_MAL","openml_wind",10.8508,3.2941,2.5237,0.758
"261","90fd7a585f1ee4f6cd7b660aa0d569fb","MatiFilozof","24-03-2019","mlr","regr.svm","regression_MAL","openml_wind",9.0251,3.0042,2.2843,0.7987
"262","df496b91d9a717e2d6a688b22c66b963","MatiFilozof","24-03-2019","mlr","regr.svm","regression_MAL","openml_wind",16.0726,4.0091,2.9998,0.6413
"263","e338603abfe51d74dff8e503244146e1","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_MAL","openml_wind",10.8507,3.294,2.5237,0.758
"264","e652c7fb6197170589ee88e1fe4e76f8","MatiFilozof","24-03-2019","mlr","regr.plsr","regression_MAL","openml_wind",10.8508,3.2941,2.5237,0.758
"265","fc92c1fc20ab8699423d8a77a50dc87a","MatiFilozof","24-03-2019","mlr","regr.gausspr","regression_MAL","openml_wind",9.1767,3.0293,2.3072,0.7953
"266","41fe20df84fbd91227a1a826a49a3836","pmizinski","04-03-2019","mlr","regr.gbm","regression_V1","openml_wine-quality-white",0.2026,0.4502,0.3363,0.7152
"267","7dba8e98406844aa4589714967345d97","pmizinski","12-03-2019","caret","ranger","regression_V1","openml_wine-quality-white",0.2907,0.5392,0.3773,0.6226
"268","2383fb639b5cb83d799c948148174022","MatiFilozof","23-03-2019","mlr","regr.svm","regression_time","openml_wisconsin",1157.4125,34.0208,27.8865,0.0108
"269","3b3749a8f12a873bd686195b09211f6e","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1580.6062,39.7568,30.217,-0.3591
"270","3c14716f63e96a0609b3a8ef8eb89d48","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1875.9862,43.3127,33.5707,-0.5957
"271","3cc874950202c486122fac5992828e2e","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1580.6062,39.7568,30.217,-0.3591
"272","4650d768154a3787cb9bf05e87a1595c","MatiFilozof","23-03-2019","mlr","regr.plsr","regression_time","openml_wisconsin",1160.6734,34.0687,27.9926,0.0091
"273","50ed2b5fe1dfb36bea894c965447554e","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1875.9862,43.3127,33.5707,-0.5957
"274","5d65aa143964d4920945f5caae3332cf","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",2484.3926,49.8437,43.1017,-1.142
"275","7306cc05bf9d5322c8bd89f1070b41f9","MatiFilozof","23-03-2019","mlr","regr.svm","regression_time","openml_wisconsin",2224.9292,47.1692,34.3494,-0.929
"276","7dfbde24e2d7c53f3c0b5d834efbe8b8","MatiFilozof","23-03-2019","mlr","regr.plsr","regression_time","openml_wisconsin",3.01938994719954e+21,54948975852.1443,19839421337.7259,-2230600472982010112
"277","85d9ccb357e508add8ba9e8ae93fb47f","MatiFilozof","23-03-2019","mlr","regr.rvm","regression_time","openml_wisconsin",1411.8568,37.5747,29.8916,-0.2097
"278","9b97892b94db4763a004dceb2b7488d2","MatiFilozof","23-03-2019","mlr","regr.gausspr","regression_time","openml_wisconsin",1061.1377,32.5751,27.0328,0.0925
"279","aa43585b4711df73412ac4ad501f9249","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1580.6062,39.7568,30.217,-0.3591
"280","ab76fdffa6ca19d82f18670c05f189aa","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1516.6574,38.9443,30.8959,-0.3029
"281","ad7ee23ee9fefbe055695d9aae36db4a","MatiFilozof","23-03-2019","mlr","regr.gausspr","regression_time","openml_wisconsin",1098.1367,33.1381,27.6154,0.0609
"282","ae73ae4325fb00c01e2650e60e23c257","MatiFilozof","23-03-2019","mlr","regr.svm","regression_time","openml_wisconsin",1889.1542,43.4644,33.1248,-0.6066
"283","c4ed62be0dac8702f7214efa446bb72f","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",1875.9862,43.3127,33.5707,-0.5957
"284","d4a712619cb7c89177aef7014500899d","MatiFilozof","23-03-2019","mlr","regr.gausspr","regression_time","openml_wisconsin",1061.1377,32.5751,27.0328,0.0925
"285","d85bf29dc051d032ee2ae653ac2ecb13","MatiFilozof","23-03-2019","mlr","regr.plsr","regression_time","openml_wisconsin",1160.6662,34.0686,27.9925,0.0091
"286","db783ad6c5be6fc61089d5f5e5476a5f","MatiFilozof","23-03-2019","mlr","regr.plsr","regression_time","openml_wisconsin",1160.7692,34.0701,27.9865,0.0091
"287","fab17a7b15fe7003e6b0924eccabdeac","MatiFilozof","23-03-2019","mlr","regr.frbs","regression_time","openml_wisconsin",2531.0848,50.3099,38.0335,-1.1454
"288","1e04c699c47f99f06c58d3099054f69d","MatiFilozof","13-03-2019","caret","Independent Component Regression","regression_rings","toronto_abalone",6.7679,2.6015,1.8784,0.349
"289","965e71db06c360664524b9122e31512c","MatiFilozof","13-03-2019","mlr","Neural Network","regression_rings","toronto_abalone",4.2953,2.0725,1.4647,0.5859
"290","79cdcbed3ab962905f6918ed74554846","MatiFilozof","13-03-2019","mlr","Decision Tree","regression_vedge.mean","toronto_image-seg",2.1144,1.4541,0.6903,0.6958
